396,458.58134,463.79161,478.80732,455.93302,416.35794,470.31837
397,439.29719,445.39558,457.76294,435.32692,398.36190,449.77045
398,419.15607,423.44978,435.40988,414.26989,378.10657,428.36030
399,459.94517,463.67093,478.36977,456.00471,417.34233,470.84137
400,498.46471,507.85990,521.46436,497.22444,455.48387,513.97717
401,502.32709,507.84111,522.39853,501.99617,457.67425,517.04449
402,517.28006,525.49437,538.57263,514.75801,471.49986,534.76467
403,598.98062,606.39857,624.06073,594.74162,544.80464,620.77248
404,895.42041,903.36677,928.58831,893.00183,802.94114,936.75104
405,1035.68902,1046.19604,1072.97238,1028.23224,931.40788,1081.72150
406,758.37541,767.68596,786.30731,753.05495,685.33064,789.85451
407,614.08112,623.22366,635.95808,613.10148,558.02757,637.49740
408,666.39662,678.24690,690.73785,662.23289,607.25112,692.00777
409,731.78412,745.28519,756.27452,725.81840,668.15033,757.36617
410,857.84571,869.20712,891.62312,848.94064,785.78671,890.21784
411,866.98708,879.59260,900.90215,857.68283,791.75312,895.28460
412,804.65475,818.13559,835.71942,798.50034,736.17523,836.98829
413,878.78356,883.96009,904.95429,868.71777,800.36661,911.73647
414,853.13352,869.53623,887.63588,846.91170,785.91948,892.65503
415,756.16493,774.81384,784.55584,751.98972,698.64042,793.23510
416,844.47196,855.18340,871.93736,835.40826,771.50500,879.76300
417,948.63316,968.41510,981.96442,939.14855,870.40810,993.22801
418,983.08679,1002.89478,1018.42003,979.07158,904.21112,1024.66572
419,1064.11217,1087.62013,1107.43027,1062.26317,975.71466,1109.91497
420,1146.32459,1163.54808,1185.99093,1133.01538,1050.89872,1190.70643
421,1238.46087,1253.15016,1280.72499,1224.28683,1129.53579,1273.88192
422,1287.31848,1305.37205,1330.54546,1275.11312,1177.80966,1337.27152
423,1111.17473,1129.25206,1146.32517,1093.85046,1019.61571,1147.69787
424,909.92515,924.45956,943.18198,904.25909,840.29068,945.76911
425,873.11257,886.67666,902.17858,866.57264,805.37220,907.11974
426,854.19485,870.44847,886.70216,851.56552,786.86927,885.68161
427,819.12424,835.00113,845.66475,816.99147,752.37759,852.08081
428,793.30516,807.91881,819.70408,784.58399,730.21446,822.08710
429,787.74133,801.47956,810.71738,783.00393,721.26033,811.65411
430,818.93040,831.79061,843.69829,813.69096,752.56469,845.89091
431,847.22221,860.18003,876.25743,838.34358,776.03351,875.84390
432,786.24291,799.53349,809.44106,778.99339,718.66165,814.79377
433,718.16569,734.51161,741.58672,713.04226,660.91384,743.83443
434,803.11859,812.94358,822.52303,802.38166,738.35464,826.67526
435,1748.50403,1759.15547,1785.90818,1731.16424,1560.82189,1827.38810
436,2351.03790,2384.54667,2427.55805,2333.53321,2092.80263,2478.85037
437,1493.96098,1523.80135,1570.07938,1484.35128,1343.57829,1584.27684
438,820.41041,833.43812,843.91144,811.46969,745.64928,843.78272
439,846.21656,859.64575,868.42642,838.46882,773.99085,874.29290
440,851.76376,869.25496,879.17537,844.97603,778.49157,879.34979
441,826.61984,843.25958,847.48554,819.75255,751.69636,848.41094
442,771.79679,789.40628,802.21325,768.06136,707.05021,802.44182
443,739.46123,753.23658,763.77073,733.51881,675.53573,765.71710
444,781.44926,798.62890,809.80934,775.44993,716.36605,811.15873
445,851.32230,867.55798,877.18935,840.59010,777.94002,879.93793
446,864.46344,875.87203,886.16768,857.22858,785.80805,892.01534
447,843.61618,856.80344,868.02672,838.00447,770.19692,873.23370
448,866.13698,879.13318,888.45660,858.22611,787.68799,893.56650
449,892.76422,912.92090,917.74714,881.69211,816.48998,924.32600
450,873.10016,893.31426,902.14015,867.12124,799.74043,903.40947
451,877.30839,893.84695,902.11626,865.33203,800.12771,902.04298
452,903.65539,920.79886,931.94216,891.36909,823.74707,937.79466
453,905.87802,926.08658,934.34079,898.47759,829.69209,940.41756
454,889.38827,907.21746,921.93370,885.14313,813.07109,924.80081
455,969.44298,988.85615,998.14073,964.09724,881.75479,1009.23848
456,1062.34613,1086.30876,1096.61828,1055.10152,973.55381,1099.14950
457,1003.31651,1023.95704,1034.69014,1000.01395,916.44220,1038.78034
458,973.91547,991.85690,1004.36158,963.31359,891.36612,1007.44179
459,1044.24530,1064.85885,1076.10264,1033.00142,958.39949,1085.70243
460,1066.88709,1084.30916,1090.38050,1053.68840,967.72125,1101.83661
461,1068.78858,1083.63037,1097.69109,1060.97700,974.87652,1103.87306
462,1037.82517,1063.17747,1068.29914,1034.49601,956.73145,1075.39913
463,998.48666,1015.38159,1026.98115,988.90434,917.62568,1035.73684
464,1004.43675,1023.54911,1030.00264,995.00457,921.36772,1042.18186
465,968.20458,984.09006,995.82093,957.69559,888.12477,1001.26382
466,970.76465,983.56427,998.53751,956.75735,885.35252,1000.52910
467,1056.32438,1075.33293,1080.79788,1039.21655,972.76543,1089.93068
468,1095.70988,1111.88639,1120.09189,1076.48544,1000.60376,1128.75937
469,1041.51534,1061.42126,1071.37425,1023.22952,953.63552,1078.03417
470,970.28911,990.19515,994.54244,959.07756,885.47815,999.88709
471,954.27296,976.86103,985.67038,939.36471,875.28955,992.37888
472,1048.31583,1073.40011,1076.98356,1035.10169,955.89176,1088.75230
473,1085.57207,1102.81851,1114.75840,1062.79774,992.55857,1115.29877
474,1007.00640,1024.98990,1034.63961,995.16350,917.38074,1040.25034
475,958.10185,978.28530,983.05988,942.25880,875.26962,992.75513
476,926.54918,944.44755,949.40734,911.02275,842.73539,959.52528
477,944.13594,960.16475,971.70553,929.38931,859.78821,981.18495
478,1037.28363,1050.88821,1059.81625,1012.83768,942.33425,1069.39088
479,1024.42547,1046.33977,1048.23617,1012.20394,935.78450,1060.41378
480,934.85146,951.39682,961.03086,916.83990,854.07881,966.78921
481,945.62784,971.90296,975.03093,932.49018,869.16548,985.58464
482,1046.86532,1064.88371,1071.71828,1024.49749,950.62856,1084.29660
483,1077.00853,1097.84847,1102.80053,1057.20013,981.54319,1111.15172
484,991.76377,1009.00939,1014.55263,973.28617,902.11332,1015.99151
485,883.36902,897.68060,900.13400,865.37716,804.72289,916.05851
486,862.27857,877.15358,884.08168,849.64488,789.80482,904.18088
487,947.41064,967.91965,977.66653,935.83615,871.12750,990.60627
488,1031.63103,1052.89267,1060.99235,1014.82409,955.15620,1068.14911
489,1011.92010,1025.85758,1033.73532,988.89275,924.12002,1038.30800
490,926.57772,940.67265,948.32420,908.25416,842.47737,949.40764
491,902.34322,925.07948,925.88428,892.48404,828.16492,936.90548
492,934.54282,951.00282,953.61231,915.87464,855.11949,964.88147
493,966.89127,983.14092,985.94949,952.04578,882.09829,997.63666
494,991.18474,1014.77640,1015.97595,976.38987,910.67949,1027.40536
495,976.86325,986.05687,995.05069,953.87893,883.99337,1002.90899
496,914.08194,931.05123,940.83355,905.49739,836.08927,944.80278
497,906.13808,921.10836,927.09648,890.16964,824.96532,931.16663
498,931.99542,947.53969,950.72825,912.86386,850.15495,957.12981
499,960.56202,969.93684,975.92081,943.60733,870.07066,990.70018
500,961.68448,978.43480,983.22060,946.92812,876.60294,994.15069
501,958.37865,973.34494,977.53550,944.60954,872.03918,991.72148
502,1014.51033,1030.08841,1033.28391,995.93631,925.50160,1047.99694
503,1143.49589,1166.30706,1170.50911,1121.68508,1038.71076,1183.05121
504,1264.64238,1281.64916,1289.25220,1244.23409,1149.06227,1306.36156
505,1259.66924,1275.29815,1280.90853,1235.22383,1146.52585,1302.84517
506,1255.89959,1272.15603,1276.16997,1229.80880,1143.77620,1291.18881
507,1238.08020,1258.00481,1267.46398,1224.99828,1135.10228,1280.05357
508,1059.99711,1076.10744,1082.95434,1038.85213,964.00573,1095.82558
509,914.08815,932.84724,932.44379,899.76658,834.27749,946.82761
510,934.71613,946.45144,950.09343,909.22194,852.02868,962.09156
511,1041.10216,1060.58598,1066.67468,1023.24186,949.83888,1083.61648
512,1134.01115,1152.28958,1151.47717,1104.96857,1029.68810,1169.93432
513,1078.01468,1098.18665,1101.03923,1059.47265,981.70490,1126.03789
514,1000.06890,1019.88365,1023.15205,984.54383,910.86798,1040.71663
515,1057.98813,1073.96336,1076.01145,1032.38659,963.84284,1097.98633
516,1126.61250,1147.57204,1148.39396,1101.33761,1028.45833,1167.48747
517,1129.54529,1144.39229,1153.05306,1108.30566,1028.98368,1172.87405
518,1137.14882,1155.58117,1159.51616,1115.60974,1032.21496,1182.53258
519,1098.42304,1112.96429,1120.02719,1075.57232,1002.31164,1142.89047
520,1045.23975,1065.08866,1069.89418,1025.80857,950.45195,1091.84548
521,1070.73802,1086.85449,1096.69185,1051.90043,976.20137,1114.09057
522,1109.08294,1122.32460,1131.36260,1080.70769,1003.21884,1157.26879
523,1096.76059,1116.82966,1119.57594,1081.97273,999.86514,1137.75468
524,980.52402,997.70504,1008.09854,971.82736,894.47691,1023.93145
525,934.56355,949.45297,954.13251,916.90879,850.40223,970.13467
526,998.17710,1018.06928,1022.77495,985.55722,910.76504,1038.06350
527,1024.44287,1042.25858,1038.18023,1003.19264,925.99075,1064.23121
528,993.75168,1011.86819,1016.18164,982.96793,905.82851,1032.34410
529,1070.45807,1085.18808,1089.95368,1055.51130,968.50253,1113.14468
530,1272.96145,1289.29629,1292.12764,1253.57728,1162.17419,1327.00184
531,1331.32576,1354.90959,1359.27696,1307.30503,1213.91552,1383.86433
532,1237.38507,1258.71291,1266.84829,1221.11423,1125.54155,1293.99757
533,1368.50815,1385.70906,1391.66323,1350.64550,1241.77918,1433.45631
534,2492.97767,2491.64935,2546.54874,2419.48323,2244.01165,2594.63731
537,3235.44989,3288.51690,3310.23632,3152.15462,2956.97806,3314.39141
538,2438.62749,2473.72638,2514.67517,2388.90388,2232.15837,2531.71954
539,2096.50574,2120.24566,2136.75060,2034.78163,1908.46959,2152.62845
540,1729.91550,1752.39759,1760.57290,1689.94711,1582.15366,1792.06267
541,1463.14174,1497.64831,1500.39053,1435.03361,1339.58795,1517.30948
542,1313.59994,1330.77659,1333.98289,1285.20098,1194.12596,1359.27178
543,1166.73720,1188.83065,1197.80613,1145.79430,1063.25026,1217.20746
544,1120.25456,1130.65788,1142.21722,1089.04422,1018.84030,1161.80779
545,1686.02219,1699.96641,1727.15783,1650.69651,1510.63342,1762.07423
546,2248.29875,2273.26507,2301.03144,2203.49912,2022.97856,2349.18636
547,1741.26833,1772.43488,1760.48372,1710.33597,1572.39031,1807.38060
548,1102.19160,1123.08208,1126.13348,1084.11766,1001.80713,1147.85635
549,1123.94555,1141.44923,1142.63188,1100.52828,1020.42084,1171.94175
550,1163.96423,1178.20611,1186.75128,1141.41436,1054.61728,1212.65703
551,1112.25236,1121.30723,1126.31127,1084.61075,1000.57405,1150.67645
552,1046.01387,1060.88603,1062.80500,1021.54654,949.66387,1091.33215
553,1090.59450,1109.62763,1113.24151,1069.39286,994.06294,1131.90138
554,1183.11966,1196.92842,1202.01587,1156.47090,1077.33226,1219.73230
555,1235.50472,1253.75375,1254.48368,1205.81941,1115.87141,1276.40500
556,1247.70574,1259.19135,1267.98889,1214.71478,1128.53108,1293.65596
557,1238.66629,1262.03419,1265.72384,1217.75801,1127.81162,1289.94679
558,1207.53453,1223.36556,1226.08650,1177.35636,1091.85166,1253.04530
559,1146.54220,1164.69909,1165.44523,1122.41571,1040.66768,1190.54655
560,1132.89548,1146.66641,1148.16867,1107.60678,1025.31432,1175.46120
561,1181.50952,1196.37700,1206.70868,1150.01032,1069.45647,1219.96566
562,1244.82490,1265.11674,1266.38496,1216.92340,1133.04991,1308.11182
563,1354.99711,1376.18615,1379.50489,1327.42563,1234.84005,1414.74225
564,1427.98593,1450.12649,1454.50310,1399.66639,1292.39558,1486.71809
565,1371.13760,1394.94439,1393.39173,1338.53243,1244.68485,1425.45940
566,1306.41319,1327.22968,1333.21442,1275.70864,1187.58495,1358.13227
567,1403.87387,1430.32410,1433.20480,1369.04316,1282.70847,1469.14348
568,1487.64448,1511.32183,1516.32037,1452.91746,1345.40414,1543.16769
569,1399.30342,1423.39427,1426.57106,1366.21137,1266.49412,1458.06696
570,1288.04731,1309.90264,1319.76420,1257.66285,1164.99927,1333.11816
571,1306.15934,1328.36254,1332.10764,1274.86062,1190.95162,1356.81992
572,1370.20286,1396.57526,1399.53540,1340.33187,1245.96481,1427.71271
573,1321.81373,1351.31562,1353.48086,1295.55959,1200.91854,1377.50416
574,1276.18566,1294.97035,1297.69275,1250.86692,1156.21678,1324.08779
575,1365.51442,1390.70698,1401.66029,1341.96467,1244.84496,1422.80129
576,1609.93681,1637.19734,1648.76244,1579.64713,1472.89910,1690.65316
577,1670.29522,1693.49495,1705.64722,1631.90492,1510.75004,1739.46223
578,1469.07911,1491.86981,1497.42851,1434.33694,1322.97684,1525.86759
579,1421.61519,1439.75981,1450.08832,1393.70013,1286.32039,1482.92501
580,1426.03335,1443.72296,1448.21555,1394.58487,1289.94396,1481.47580
581,1285.16402,1306.58490,1304.33002,1254.15986,1163.77818,1337.64903
582,1204.66626,1221.97839,1222.26216,1174.86639,1090.95387,1250.82361
583,1187.73732,1205.71739,1204.00495,1160.90965,1075.67011,1235.59886
584,1208.60369,1230.66330,1222.06855,1182.81951,1096.96792,1260.32752
585,1285.04873,1304.35896,1303.20606,1248.73367,1165.82397,1334.70975
586,1369.55028,1386.32018,1388.34411,1338.90153,1237.79936,1435.02131
587,1333.20920,1350.39989,1352.43944,1297.95336,1202.48108,1388.81812
588,1308.57266,1326.74447,1329.67539,1276.33205,1185.56997,1360.57321
589,1429.07160,1452.39887,1448.85543,1392.45637,1285.36678,1484.35578
590,1423.14156,1443.32927,1449.56371,1388.40652,1285.78491,1474.68467
591,1348.08690,1376.16159,1374.96687,1323.29735,1226.03095,1411.94878
592,1403.59576,1428.23773,1434.54847,1379.55461,1274.47499,1466.50946
593,1455.65202,1471.68243,1480.45383,1427.82534,1314.19991,1514.46952
594,1484.42616,1505.72924,1512.72883,1452.16692,1340.57854,1545.44660
595,1466.86865,1488.87769,1492.24017,1434.16049,1326.66186,1530.27917
596,1476.03937,1504.95911,1500.34419,1452.34961,1344.46402,1544.27428
597,1746.11118,1768.05076,1777.93905,1714.59206,1587.38278,1829.22550
598,1915.81969,1945.04660,1955.61804,1878.19757,1743.04833,2001.93951
599,1724.23920,1756.11930,1767.68367,1682.66979,1565.87968,1799.22672
600,1542.17087,1564.21227,1573.02885,1512.88702,1397.43123,1607.77915
601,1502.22386,1518.03441,1519.61543,1467.44026,1356.87074,1563.29781
602,1400.33086,1427.40929,1433.14353,1377.07508,1269.18549,1467.59930
603,1332.12528,1360.30703,1360.62723,1305.54456,1205.73362,1390.74933
604,1330.56545,1359.61232,1358.32129,1307.65051,1203.51152,1384.58481
605,1316.93924,1334.14907,1345.18939,1289.01354,1186.83599,1376.27875
606,1293.92946,1319.46315,1324.04610,1268.06820,1175.20791,1348.95293
607,1348.72400,1365.51844,1371.44590,1316.12264,1223.36809,1403.51823
608,1506.48889,1534.35193,1538.00064,1474.64517,1365.95655,1578.81742
609,1551.77435,1574.52230,1580.87834,1513.97228,1409.04102,1615.28073
610,1438.38105,1464.67636,1471.08162,1410.06279,1309.71296,1505.95736
611,1391.58828,1410.27100,1413.32815,1354.56213,1253.78775,1447.22915
612,1395.68041,1423.04213,1426.46232,1364.89823,1265.48335,1464.42142
613,1417.22388,1437.23975,1442.76137,1382.71340,1281.36780,1472.79981
614,1366.88025,1392.94134,1395.37367,1341.86138,1237.38466,1421.67197
615,1407.54427,1426.79361,1429.59349,1370.79512,1269.41430,1466.86552
616,1534.74316,1559.78904,1567.90250,1497.70315,1388.46470,1601.63115
617,1551.42312,1575.24911,1584.13941,1515.15038,1400.40545,1612.29927
618,1487.39762,1507.12584,1514.29975,1446.50597,1341.52696,1545.11427
619,1410.48339,1434.66093,1442.59983,1377.64493,1268.42415,1474.79263
620,1397.83238,1424.72998,1423.27600,1361.84745,1263.10108,1463.66504
621,1405.07142,1424.49119,1430.72017,1371.36127,1263.75768,1473.56415
622,1335.38073,1355.29698,1366.73044,1302.18660,1201.98969,1401.28429
623,1269.08604,1288.02381,1293.59374,1232.69541,1143.32807,1331.48602
624,1228.49960,1249.10771,1253.22931,1197.02506,1104.97469,1290.06469
625,1384.64664,1412.98431,1419.02967,1357.82006,1252.90699,1468.96451
626,1534.48104,1564.55636,1571.78965,1504.78617,1391.84437,1619.80567
627,1361.55273,1386.10814,1391.86331,1329.70711,1231.22889,1427.72938
628,1161.52802,1182.76125,1186.62181,1132.95935,1044.67978,1218.28073
629,1172.03590,1197.67813,1206.61407,1152.99827,1068.04152,1241.48118
630,1272.15339,1298.41423,1307.82111,1251.37966,1151.95353,1342.54844
631,1273.89690,1292.02960,1300.30760,1244.33233,1148.67474,1334.67187
632,1212.12727,1241.55869,1245.53588,1188.26373,1098.11282,1277.77250
633,1230.67893,1256.70447,1262.71035,1208.25669,1119.10186,1296.59971
634,1278.63402,1309.68570,1314.12162,1255.24422,1162.62624,1349.14273
635,1278.15683,1300.46901,1310.20526,1250.57054,1154.15399,1337.99589
636,1234.45505,1252.41854,1262.21686,1205.46811,1109.25345,1289.93883
637,1270.37051,1295.45161,1297.50740,1237.88809,1143.86742,1330.99714
638,1278.97440,1300.12005,1305.92474,1247.87747,1153.89585,1337.67877
639,1197.06614,1224.62640,1221.28567,1169.08801,1079.44687,1256.06627
640,1173.08188,1191.59745,1202.95934,1142.78326,1061.70659,1230.31873
641,1241.09144,1260.55830,1271.98456,1214.42994,1120.19802,1298.98051
642,1260.60792,1278.95993,1281.09384,1224.75699,1138.68647,1315.34471
643,1176.76313,1193.08504,1201.67557,1147.55504,1064.79898,1225.54393
644,1121.79669,1139.96214,1142.12465,1091.95303,1008.18914,1173.62437
645,1287.19788,1301.16685,1309.02446,1246.59984,1152.01675,1344.55645
646,1449.41831,1471.38127,1479.72721,1409.88451,1309.43956,1509.66512
647,1310.63783,1330.13551,1339.88440,1275.63017,1185.82164,1367.27822
