"","w.length","type","s.q.irrad"
"639",572.57,"clear.sky",1.05742893404621
"640",573.03,"clear.sky",1.05405096368486
"641",573.49,"clear.sky",1.05272430770978
"642",573.94,"clear.sky",1.05472376483695
"643",574.4,"clear.sky",1.04968331989485
"644",574.86,"clear.sky",1.04473986299283
"645",575.32,"clear.sky",1.02608165441302
"646",575.77,"clear.sky",1.03027237297008
"647",576.23,"clear.sky",1.03066410243226
"648",576.69,"clear.sky",1.04038398744846
"649",577.15,"clear.sky",1.04495265279548
"650",577.6,"clear.sky",1.03412038632489
"651",578.06,"clear.sky",1.02797999601899
"652",578.52,"clear.sky",1.01599457879262
"653",578.97,"clear.sky",1.02636331555532
"654",579.43,"clear.sky",1.03552018679612
"655",579.89,"clear.sky",1.04248220917984
"656",580.34,"clear.sky",1.05343247994381
"657",580.8,"clear.sky",1.04953391756895
"658",581.26,"clear.sky",1.05177357676092
"659",581.72,"clear.sky",1.0556051278908
"660",582.17,"clear.sky",1.06398911015399
"661",582.63,"clear.sky",1.06794917278713
"662",583.09,"clear.sky",1.07272914214002
"663",583.54,"clear.sky",1.06434933631668
"664",584,"clear.sky",1.0701252225369
"665",584.46,"clear.sky",1.06943500302451
"666",584.91,"clear.sky",1.05976233209598
"667",585.37,"clear.sky",1.04388024526517
"668",585.83,"clear.sky",1.03683986426384
"669",586.28,"clear.sky",1.04198520284942
"670",586.74,"clear.sky",1.05173305424387
"671",587.2,"clear.sky",1.05635899374528
"672",587.65,"clear.sky",1.05915066019223
"673",588.11,"clear.sky",1.03954944827417
"674",588.57,"clear.sky",1.00575476763111
"675",589.02,"clear.sky",0.958330776122509
"676",589.48,"clear.sky",0.938436586853553
"677",589.94,"clear.sky",0.97767057025268
"678",590.39,"clear.sky",1.01253718413003
"679",590.85,"clear.sky",1.02464668865323
"680",591.3,"clear.sky",1.02797259557517
"681",591.76,"clear.sky",1.02377061587767
"682",592.22,"clear.sky",1.03451986662994
"683",592.67,"clear.sky",1.02896278738589
"684",593.13,"clear.sky",1.02898443124988
"685",593.59,"clear.sky",1.03023000468551
"686",594.04,"clear.sky",1.02919626412727
"687",594.5,"clear.sky",1.03038506484757
"688",594.95,"clear.sky",1.01917123891444
"689",595.41,"clear.sky",1.02263643045103
"690",595.87,"clear.sky",1.03053284441894
"691",596.32,"clear.sky",1.03541228433531
"692",596.78,"clear.sky",1.03633837274796
"693",597.23,"clear.sky",1.0321200183859
"694",597.69,"clear.sky",1.0294707033083
"695",598.15,"clear.sky",1.02127523404337
"696",598.6,"clear.sky",1.01400249368647
"697",599.06,"clear.sky",1.02303817074295
"698",599.51,"clear.sky",1.02290597337972
"699",599.97,"clear.sky",1.02590088216705
"700",600.43,"clear.sky",1.0193065167868
"701",600.88,"clear.sky",1.00524238214411
"702",601.34,"clear.sky",1.00831927793702
"703",601.79,"clear.sky",1.00763771054082
"704",602.25,"clear.sky",0.997151328620818
"705",602.7,"clear.sky",1.0116906391038
"706",603.16,"clear.sky",1.02044553170493
"707",603.61,"clear.sky",1.03202847210371
"708",604.07,"clear.sky",1.03199748555756
"709",604.53,"clear.sky",1.03038426845076
"710",604.98,"clear.sky",1.03198868637364
"711",605.44,"clear.sky",1.02812786211702
"712",605.89,"clear.sky",1.02591339542262
"713",606.35,"clear.sky",1.02631068186251
"714",606.8,"clear.sky",1.02304380168586
"715",607.26,"clear.sky",1.0300172148662
"716",607.71,"clear.sky",1.02273828009647
"717",608.17,"clear.sky",1.01485777581483
"718",608.62,"clear.sky",1.01685367130783
"719",609.08,"clear.sky",1.01513635998979
"720",609.53,"clear.sky",1.01126564268284
"721",609.99,"clear.sky",1.00751335890607
"722",610.44,"clear.sky",0.999938597603283
"723",610.9,"clear.sky",1.00698081463616
"724",611.35,"clear.sky",1.01228502241512
"725",611.81,"clear.sky",1.00719681633907
"726",612.26,"clear.sky",0.997138581116298
"727",612.72,"clear.sky",0.997265365388123
"728",613.17,"clear.sky",1.00191571340832
"729",613.63,"clear.sky",0.985175279956176
"730",614.08,"clear.sky",0.983086884959008
"731",614.54,"clear.sky",0.998312199973085
"732",614.99,"clear.sky",1.00277189578313
"733",615.45,"clear.sky",0.992681749099885
"734",615.9,"clear.sky",0.982932477915969
"735",616.36,"clear.sky",0.96405387872517
"736",616.81,"clear.sky",0.961514823347818
"737",617.27,"clear.sky",0.975571655010834
"738",617.72,"clear.sky",0.993367832217141
"739",618.18,"clear.sky",1.00645130957508
"740",618.63,"clear.sky",1.00485579718396
"741",619.09,"clear.sky",0.998251665404887
"742",619.54,"clear.sky",1.00003491467205
"743",619.99,"clear.sky",1.00662192573927
"744",620.45,"clear.sky",1.01325615132956
"745",620.9,"clear.sky",1.01416560035506
"746",621.36,"clear.sky",1.00514423306635
"747",621.81,"clear.sky",0.995755471553309
"748",622.27,"clear.sky",1.00008656914983
"749",622.72,"clear.sky",0.994559540736321
"750",623.18,"clear.sky",0.984204948859485
"751",623.63,"clear.sky",0.982745614359357
"752",624.08,"clear.sky",0.98853005790848
"753",624.54,"clear.sky",0.974683769915443
"754",624.99,"clear.sky",0.969110097497277
"755",625.45,"clear.sky",0.964815725175432
"756",625.9,"clear.sky",0.962146459454902
"757",626.35,"clear.sky",0.976751554370028
"758",626.81,"clear.sky",0.986263420005161
"759",627.26,"clear.sky",0.985552256722652
"760",627.72,"clear.sky",0.954972512274236
"761",628.17,"clear.sky",0.94748080149372
"762",628.62,"clear.sky",0.958282046255848
"763",629.08,"clear.sky",0.966100833018163
"764",629.53,"clear.sky",0.962148953978962
"765",629.99,"clear.sky",0.949742406438585
"766",630.44,"clear.sky",0.950242904833955
"767",630.89,"clear.sky",0.962498493883638
"768",631.35,"clear.sky",0.963743307129705
"769",631.8,"clear.sky",0.955118134099396
"770",632.26,"clear.sky",0.959871069583376
"771",632.71,"clear.sky",0.978599158333621
"772",633.16,"clear.sky",0.979288850403493
"773",633.62,"clear.sky",0.971873645977001
"774",634.07,"clear.sky",0.965066610861465
"775",634.52,"clear.sky",0.978036985512004
"776",634.98,"clear.sky",0.985434156423296
"777",635.43,"clear.sky",0.985075989058179
"778",635.88,"clear.sky",0.97865226068053
"779",636.34,"clear.sky",0.970344654793161
"780",636.79,"clear.sky",0.980936643970126
"781",637.24,"clear.sky",0.990976306793602
"782",637.7,"clear.sky",0.994454179286611
"783",638.15,"clear.sky",0.992875308517003
"784",638.6,"clear.sky",0.995488832587978
"785",639.06,"clear.sky",0.993665410863218
"786",639.51,"clear.sky",0.98508420865956
"787",639.96,"clear.sky",0.977033888611253
"788",640.42,"clear.sky",0.976667886058713
"789",640.87,"clear.sky",0.970908185287426
"790",641.32,"clear.sky",0.972621001653961
"791",641.78,"clear.sky",0.974450692024239
"792",642.23,"clear.sky",0.97643146419487
"793",642.68,"clear.sky",0.98853570820042
"794",643.14,"clear.sky",0.987068679535244
"795",643.59,"clear.sky",0.980862818088261
"796",644.04,"clear.sky",0.983022687129413
"797",644.49,"clear.sky",0.987070052769206
"798",644.95,"clear.sky",0.980415314475445
"799",645.4,"clear.sky",0.975710267246219
"800",645.85,"clear.sky",0.971767364595937
"801",646.31,"clear.sky",0.968864930267232
"802",646.76,"clear.sky",0.971086465241469
"803",647.21,"clear.sky",0.968138739064094
"804",647.66,"clear.sky",0.968463329830643
"805",648.12,"clear.sky",0.966245308917137
"806",648.57,"clear.sky",0.967662469042624
"807",649.02,"clear.sky",0.963366000790479
"808",649.47,"clear.sky",0.938397786992664
"809",649.93,"clear.sky",0.935474651902164
"810",650.38,"clear.sky",0.954861697626306
"811",650.83,"clear.sky",0.977938363302887
"812",651.28,"clear.sky",0.974097324484456
"813",651.74,"clear.sky",0.965642368432609
"814",652.19,"clear.sky",0.960979508846256
"815",652.64,"clear.sky",0.973997101223325
"816",653.09,"clear.sky",0.97564461205468
"817",653.55,"clear.sky",0.97041121979903
"818",654,"clear.sky",0.970453760630125
"819",654.45,"clear.sky",0.96063076562784
"820",654.9,"clear.sky",0.950783230407189
"821",655.35,"clear.sky",0.934851589563137
"822",655.81,"clear.sky",0.890264170742908
"823",656.26,"clear.sky",0.807134937924873
"824",656.71,"clear.sky",0.806645531700055
"825",657.16,"clear.sky",0.878935299582454
"826",657.62,"clear.sky",0.92167332739199
"827",658.07,"clear.sky",0.946963006150523
"828",658.52,"clear.sky",0.955745449720489
"829",658.97,"clear.sky",0.95716181013938
"830",659.42,"clear.sky",0.953758264926372
"831",659.88,"clear.sky",0.957141843121776
"832",660.33,"clear.sky",0.96823284853465
"833",660.78,"clear.sky",0.969143662407198
"834",661.23,"clear.sky",0.974024439985224
"835",661.68,"clear.sky",0.976240067123379
"836",662.13,"clear.sky",0.983115490670602
"837",662.59,"clear.sky",0.975539584760003
"838",663.04,"clear.sky",0.974545828814651
"839",663.49,"clear.sky",0.960952912642949
"840",663.94,"clear.sky",0.963106808018028
"841",664.39,"clear.sky",0.967096822445257
"842",664.84,"clear.sky",0.967660270945719
"843",665.3,"clear.sky",0.974138520396452
"844",665.75,"clear.sky",0.9697500320605
"845",666.2,"clear.sky",0.967521329439249
"846",666.65,"clear.sky",0.961856790270996
"847",667.1,"clear.sky",0.969191129769126
"848",667.55,"clear.sky",0.972358410230045
"849",668,"clear.sky",0.960544621442372
"850",668.46,"clear.sky",0.965765307501938
"851",668.91,"clear.sky",0.969730130884283
"852",669.36,"clear.sky",0.973269035720015
"853",669.81,"clear.sky",0.965312254357561
"854",670.26,"clear.sky",0.964091174573539
"855",670.71,"clear.sky",0.96333563200208
"856",671.16,"clear.sky",0.966728434689532
"857",671.61,"clear.sky",0.954137072216069
"858",672.06,"clear.sky",0.954311630862133
"859",672.52,"clear.sky",0.954976254609491
"860",672.97,"clear.sky",0.959324505204407
"861",673.42,"clear.sky",0.959149348528083
"862",673.87,"clear.sky",0.961416569222065
"863",674.32,"clear.sky",0.962111121195084
"864",674.77,"clear.sky",0.956292084245676
"865",675.22,"clear.sky",0.951446961447315
"866",675.67,"clear.sky",0.961720799007161
"867",676.12,"clear.sky",0.958955683333907
"868",676.57,"clear.sky",0.960647330887179
"869",677.02,"clear.sky",0.953780197451748
"870",677.47,"clear.sky",0.951941736779934
"871",677.93,"clear.sky",0.95865174126033
"872",678.38,"clear.sky",0.959106202516743
"873",678.83,"clear.sky",0.953150768342696
"874",679.28,"clear.sky",0.961138570259879
"875",679.73,"clear.sky",0.953435256526658
"876",680.18,"clear.sky",0.947603683992228
"877",680.63,"clear.sky",0.952039265942408
"878",681.08,"clear.sky",0.946617907776889
"879",681.53,"clear.sky",0.947566653352811
"880",681.98,"clear.sky",0.953502305781164
"881",682.43,"clear.sky",0.952373207107239
"882",682.88,"clear.sky",0.95212029926814
"883",683.33,"clear.sky",0.948462369143046
"884",683.78,"clear.sky",0.944331268607168
"885",684.23,"clear.sky",0.923393805803404
"886",684.68,"clear.sky",0.929975419187659
"887",685.13,"clear.sky",0.935847118245806
"888",685.58,"clear.sky",0.936282402297186
"889",686.03,"clear.sky",0.919337723204288
"890",686.48,"clear.sky",0.890021029008041
"891",686.93,"clear.sky",0.75619808539743
"892",687.38,"clear.sky",0.662775229205637
"893",687.83,"clear.sky",0.704140586187588
"894",688.28,"clear.sky",0.780423554455625
"895",688.73,"clear.sky",0.797522253161638
"896",689.18,"clear.sky",0.779478463978135
"897",689.63,"clear.sky",0.782772282592822
"898",690.08,"clear.sky",0.799821999011105
"899",690.53,"clear.sky",0.819315843650163
"900",690.98,"clear.sky",0.838319934732072
"901",691.43,"clear.sky",0.855894758390097
"902",691.88,"clear.sky",0.855526034083855
"903",692.33,"clear.sky",0.873816733018616
"904",692.78,"clear.sky",0.878480238790649
"905",693.23,"clear.sky",0.886125934970289
"906",693.68,"clear.sky",0.887125433339743
"907",694.13,"clear.sky",0.886931643893986
"908",694.58,"clear.sky",0.882641352715119
"909",695.03,"clear.sky",0.887740093933457
"910",695.48,"clear.sky",0.89077942993469
"911",695.93,"clear.sky",0.893166331824237
"912",696.38,"clear.sky",0.903128415729158
"913",696.83,"clear.sky",0.914339008883285
"914",697.28,"clear.sky",0.915849411374249
"915",697.72,"clear.sky",0.907796672806313
"916",698.17,"clear.sky",0.898664235004598
"917",698.62,"clear.sky",0.907340716839067
"918",699.07,"clear.sky",0.902001463065919
"919",699.52,"clear.sky",0.90156786101515
"920",699.97,"clear.sky",0.897728136391653
"921",700.42,"clear.sky",0.888399574925965
"922",700.87,"clear.sky",0.882682954197391
"923",701.32,"clear.sky",0.885818174900146
"924",701.77,"clear.sky",0.878053242223062
"925",702.22,"clear.sky",0.889616616510522
"926",702.67,"clear.sky",0.882818279786046
"927",703.11,"clear.sky",0.89262837012291
"928",703.56,"clear.sky",0.897491538374583
"929",704.01,"clear.sky",0.893739868762522
"930",704.46,"clear.sky",0.905088246083587
"931",704.91,"clear.sky",0.909299438727397
"932",705.36,"clear.sky",0.901193867723525
"933",705.81,"clear.sky",0.902670432952178
"934",706.26,"clear.sky",0.898591836743946
"935",706.7,"clear.sky",0.902799875083856
"936",707.15,"clear.sky",0.902933911264122
"937",707.6,"clear.sky",0.912715649743591
"938",708.05,"clear.sky",0.912695576314829
"939",708.5,"clear.sky",0.90086771414805
"940",708.95,"clear.sky",0.898567920530386
"941",709.4,"clear.sky",0.896948449967094
"942",709.84,"clear.sky",0.906639377003452
"943",710.29,"clear.sky",0.906844493946714
"944",710.74,"clear.sky",0.913141152043036
"945",711.19,"clear.sky",0.906713806633966
"946",711.64,"clear.sky",0.900415989118946
"947",712.09,"clear.sky",0.899019218660523
"948",712.53,"clear.sky",0.896301462157287
"949",712.98,"clear.sky",0.898556247541108
"950",713.43,"clear.sky",0.890438526227264
"951",713.88,"clear.sky",0.895049421657325
"952",714.33,"clear.sky",0.894521293605701
"953",714.78,"clear.sky",0.884910228366002
"954",715.22,"clear.sky",0.87962564744068
"955",715.67,"clear.sky",0.885501063972064
"956",716.12,"clear.sky",0.881930179261441
"957",716.57,"clear.sky",0.860453642533827
"958",717.02,"clear.sky",0.82101584881045
"959",717.46,"clear.sky",0.800409077991658
"960",717.91,"clear.sky",0.779668182764223
"961",718.36,"clear.sky",0.764885553485213
"962",718.81,"clear.sky",0.733688669594006
"963",719.26,"clear.sky",0.737069608955442
"964",719.7,"clear.sky",0.743811988645418
"965",720.15,"clear.sky",0.743756040074742
"966",720.6,"clear.sky",0.748699099219237
"967",721.05,"clear.sky",0.780088012245773
"968",721.49,"clear.sky",0.825099707748769
"969",721.94,"clear.sky",0.840795406329772
"970",722.39,"clear.sky",0.838993657391537
"971",722.84,"clear.sky",0.833016980983586
"972",723.28,"clear.sky",0.810952684551003
"973",723.73,"clear.sky",0.778978883090262
"974",724.18,"clear.sky",0.775874748311665
"975",724.63,"clear.sky",0.779438194668727
"976",725.07,"clear.sky",0.789555983256992
"977",725.52,"clear.sky",0.785624570954573
"978",725.97,"clear.sky",0.800520763963348
"979",726.42,"clear.sky",0.796539688848024
"980",726.86,"clear.sky",0.801013665196441
"981",727.31,"clear.sky",0.795683614049976
"982",727.76,"clear.sky",0.775553491737192
"983",728.21,"clear.sky",0.787932055849076
"984",728.65,"clear.sky",0.803640995393618
"985",729.1,"clear.sky",0.777739486121592
"986",729.55,"clear.sky",0.77897532634636
"987",729.99,"clear.sky",0.814075908214734
"988",730.44,"clear.sky",0.804086719758561
"989",730.89,"clear.sky",0.799434210707633
"990",731.33,"clear.sky",0.807022397018548
"991",731.78,"clear.sky",0.815547413666631
"992",732.23,"clear.sky",0.823757022528514
"993",732.68,"clear.sky",0.83977318229261
"994",733.12,"clear.sky",0.841863910610556
"995",733.57,"clear.sky",0.846186723060969
"996",734.02,"clear.sky",0.867120236158128
"997",734.46,"clear.sky",0.862754965351515
"998",734.91,"clear.sky",0.861921181687811
"999",735.36,"clear.sky",0.857731500553062
"1000",735.8,"clear.sky",0.851642246888725
"1001",736.25,"clear.sky",0.84508858084806
"1002",736.7,"clear.sky",0.848376394894108
"1003",737.14,"clear.sky",0.85256430948203
"1004",737.59,"clear.sky",0.856763716191272
"1005",738.04,"clear.sky",0.856534831343584
"1006",738.48,"clear.sky",0.8523306590707
"1007",738.93,"clear.sky",0.83806666090885
"1008",739.37,"clear.sky",0.8443051533532
"1009",739.82,"clear.sky",0.850257458500917
"1010",740.27,"clear.sky",0.853843192115523
"1011",740.71,"clear.sky",0.852256851392016
"1012",741.16,"clear.sky",0.843877155973756
"1013",741.61,"clear.sky",0.844986749330386
"1014",742.05,"clear.sky",0.843993019359761
"1015",742.5,"clear.sky",0.846771747246509
"1016",742.94,"clear.sky",0.855921023674154
"1017",743.39,"clear.sky",0.863488082376895
"1018",743.84,"clear.sky",0.867086148345183
"1019",744.28,"clear.sky",0.858990491902315
"1020",744.73,"clear.sky",0.858305224931107
"1021",745.18,"clear.sky",0.85856909625183
"1022",745.62,"clear.sky",0.862731439829491
"1023",746.07,"clear.sky",0.861499403217435
"1024",746.51,"clear.sky",0.853556552670487
"1025",746.96,"clear.sky",0.862981340972972
"1026",747.4,"clear.sky",0.862680593687697
"1027",747.85,"clear.sky",0.858046861127143
"1028",748.3,"clear.sky",0.857217613520636
"1029",748.74,"clear.sky",0.869156600384995
"1030",749.19,"clear.sky",0.854197952259638
"1031",749.63,"clear.sky",0.848664408261081
"1032",750.08,"clear.sky",0.852985292853102
"1033",750.52,"clear.sky",0.852897466881906
"1034",750.97,"clear.sky",0.843766553351938
"1035",751.42,"clear.sky",0.840814295343267
"1036",751.86,"clear.sky",0.848701811936216
"1037",752.31,"clear.sky",0.849927409135387
"1038",752.75,"clear.sky",0.847190051194911
"1039",753.2,"clear.sky",0.84122325185567
"1040",753.64,"clear.sky",0.855999484865933
"1041",754.09,"clear.sky",0.854721667736107
"1042",754.53,"clear.sky",0.853220681870627
"1043",754.98,"clear.sky",0.851047915616914
"1044",755.42,"clear.sky",0.84340350521199
"1045",755.87,"clear.sky",0.840998527271493
"1046",756.31,"clear.sky",0.836615467086247
"1047",756.76,"clear.sky",0.835093360425009
"1048",757.2,"clear.sky",0.829829085152269
"1049",757.65,"clear.sky",0.832094183612875
"1050",758.09,"clear.sky",0.827668792381556
"1051",758.54,"clear.sky",0.813235755812356
"1052",758.98,"clear.sky",0.781400316277034
"1053",759.43,"clear.sky",0.657557911033364
"1054",759.87,"clear.sky",0.418763255570641
"1055",760.32,"clear.sky",0.254067292356614
"1056",760.76,"clear.sky",0.185656369879615
"1057",761.21,"clear.sky",0.208496460276858
"1058",761.65,"clear.sky",0.325301616484616
"1059",762.1,"clear.sky",0.432970892643934
"1060",762.54,"clear.sky",0.394910208196476
"1061",762.99,"clear.sky",0.345987930183593
"1062",763.43,"clear.sky",0.340635882112882
"1063",763.88,"clear.sky",0.364501175084397
"1064",764.32,"clear.sky",0.406059951270198
"1065",764.77,"clear.sky",0.452751043827069
"1066",765.21,"clear.sky",0.503418837530199
"1067",765.66,"clear.sky",0.548510222039827
"1068",766.1,"clear.sky",0.584796909306618
"1069",766.54,"clear.sky",0.632203081645951
"1070",766.99,"clear.sky",0.681181297185272
"1071",767.43,"clear.sky",0.722690396117306
"1072",767.88,"clear.sky",0.752537350410485
"1073",768.32,"clear.sky",0.771974493316407
"1074",768.77,"clear.sky",0.788043932367959
"1075",769.21,"clear.sky",0.79402188255016
"1076",769.66,"clear.sky",0.797900164325272
"1077",770.1,"clear.sky",0.800480090911017
"1078",770.54,"clear.sky",0.809574496730554
"1079",770.99,"clear.sky",0.81551335070827
"1080",771.43,"clear.sky",0.804496086023595
"1081",771.88,"clear.sky",0.806215285778061
"1082",772.32,"clear.sky",0.811745242812528
"1083",772.76,"clear.sky",0.812835724707388
"1084",773.21,"clear.sky",0.818727687950288
"1085",773.65,"clear.sky",0.826282255206825
"1086",774.1,"clear.sky",0.825562714647087
"1087",774.54,"clear.sky",0.814477782932871
"1088",774.98,"clear.sky",0.806633550428952
"1089",775.43,"clear.sky",0.814092865793415
"1090",775.87,"clear.sky",0.820792865820391
"1091",776.31,"clear.sky",0.822482164871198
"1092",776.76,"clear.sky",0.819156485413837
"1093",777.2,"clear.sky",0.813782768279174
"1094",777.65,"clear.sky",0.810434477376626
"1095",778.09,"clear.sky",0.808003539368202
"1096",778.53,"clear.sky",0.810626386197513
"1097",778.98,"clear.sky",0.810826550655839
"1098",779.42,"clear.sky",0.816962371711849
"1099",779.86,"clear.sky",0.811739196941909
"1100",780.31,"clear.sky",0.815057986714665
"1101",780.75,"clear.sky",0.816223845183252
"1102",781.19,"clear.sky",0.81129827280743
"1103",781.64,"clear.sky",0.81429577475269
"1104",782.08,"clear.sky",0.815333027863002
"1105",782.52,"clear.sky",0.81554535130618
"1106",782.97,"clear.sky",0.806475653110763
"1107",783.41,"clear.sky",0.797341684419992
"1108",783.85,"clear.sky",0.797994576763065
"1109",784.3,"clear.sky",0.807778721070314
"1110",784.74,"clear.sky",0.805648567105933
"1111",785.18,"clear.sky",0.806756235219282
"1112",785.63,"clear.sky",0.809185805082379
"1113",786.07,"clear.sky",0.815440676413056
"1114",786.51,"clear.sky",0.810812824419857
"1115",786.95,"clear.sky",0.805739824895244
"1116",787.4,"clear.sky",0.798897036410542
"1117",787.84,"clear.sky",0.798654902375121
"1118",788.28,"clear.sky",0.794786690106086
"1119",788.73,"clear.sky",0.792204361275908
"1120",789.17,"clear.sky",0.790304345672948
"1121",789.61,"clear.sky",0.78305696924849
"1122",790.05,"clear.sky",0.785405542092678
"1123",790.5,"clear.sky",0.788166983672672
"1124",790.94,"clear.sky",0.785722370873786
"1125",791.38,"clear.sky",0.785460944496382
"1126",791.82,"clear.sky",0.777949083384717
"1127",792.27,"clear.sky",0.780565205211419
"1128",792.71,"clear.sky",0.778463838228474
"1129",793.15,"clear.sky",0.770531521819814
"1130",793.59,"clear.sky",0.762027605637606
"1131",794.04,"clear.sky",0.76293741834472
"1132",794.48,"clear.sky",0.760552320945295
"1133",794.92,"clear.sky",0.767560665087039
"1134",795.36,"clear.sky",0.771856064460337
"1135",795.81,"clear.sky",0.775015406115866
"1136",796.25,"clear.sky",0.774473673207287
"1137",796.69,"clear.sky",0.778535098025614
"1138",797.13,"clear.sky",0.7862693450258
"1139",797.57,"clear.sky",0.783646159403646
"1140",798.02,"clear.sky",0.785670861405202
"1141",798.46,"clear.sky",0.781382894762281
"1142",798.9,"clear.sky",0.776444529589483
"1143",799.34,"clear.sky",0.772921623699499
"1144",799.79,"clear.sky",0.758596097126038
"1145",800.23,"clear.sky",0.761839634870725
"1146",800.67,"clear.sky",0.760080371391184
"1147",801.11,"clear.sky",0.763081609960394
"1148",801.55,"clear.sky",0.76991934014509
"1149",801.99,"clear.sky",0.772291931404982
"1150",802.44,"clear.sky",0.771675831845339
"1151",802.88,"clear.sky",0.761816026159501
"1152",803.32,"clear.sky",0.767632558820389
"1153",803.76,"clear.sky",0.768257591212209
"1154",804.2,"clear.sky",0.762589210075738
"1155",804.64,"clear.sky",0.748891616479551
"1156",805.09,"clear.sky",0.752811474332054
"1157",805.53,"clear.sky",0.754602473146156
"1158",805.97,"clear.sky",0.762915709072964
"1159",806.41,"clear.sky",0.768082219000952
"1160",806.85,"clear.sky",0.768733120986088
"1161",807.29,"clear.sky",0.767736760672004
"1162",807.74,"clear.sky",0.763260470408847
"1163",808.18,"clear.sky",0.765069213376852
"1164",808.62,"clear.sky",0.76234890706524
"1165",809.06,"clear.sky",0.754728324397635
"1166",809.5,"clear.sky",0.74848800831967
"1167",809.94,"clear.sky",0.744807931697761
"1168",810.38,"clear.sky",0.748428461057285
"1169",810.82,"clear.sky",0.749273701972031
"1170",811.27,"clear.sky",0.741963993731947
"1171",811.71,"clear.sky",0.735011146449147
"1172",812.15,"clear.sky",0.731003910035202
"1173",812.59,"clear.sky",0.727370618428128
"1174",813.03,"clear.sky",0.716462713276497
"1175",813.47,"clear.sky",0.696741482524033
"1176",813.91,"clear.sky",0.695249277984096
"1177",814.35,"clear.sky",0.690102823663681
"1178",814.79,"clear.sky",0.677580524857343
"1179",815.23,"clear.sky",0.667034381117496
"1180",815.67,"clear.sky",0.65993888642846
"1181",816.12,"clear.sky",0.643109207918441
"1182",816.56,"clear.sky",0.632496744452196
"1183",817,"clear.sky",0.638108404595723
"1184",817.44,"clear.sky",0.646387491191151
"1185",817.88,"clear.sky",0.637037176206169
"1186",818.32,"clear.sky",0.627998998500154
"1187",818.76,"clear.sky",0.638036945122006
"1188",819.2,"clear.sky",0.638590017495177
"1189",819.64,"clear.sky",0.638809083026142
"1190",820.08,"clear.sky",0.654718333462042
"1191",820.52,"clear.sky",0.68272871637628
"1192",820.96,"clear.sky",0.699503690193814
"1193",821.4,"clear.sky",0.692586120317323
"1194",821.84,"clear.sky",0.682635188329669
"1195",822.28,"clear.sky",0.65859991178092
"1196",822.72,"clear.sky",0.60736324425389
"1197",823.16,"clear.sky",0.589995322012274
"1198",823.6,"clear.sky",0.620357436531423
"1199",824.04,"clear.sky",0.661866506790826
"1200",824.48,"clear.sky",0.682435000299648
"1201",824.92,"clear.sky",0.689602774467556
"1202",825.36,"clear.sky",0.694034851848576
"1203",825.8,"clear.sky",0.686470211721475
"1204",826.24,"clear.sky",0.686628949924207
"1205",826.68,"clear.sky",0.704286929642609
"1206",827.12,"clear.sky",0.687597243260938
"1207",827.56,"clear.sky",0.675556034758116
"1208",828,"clear.sky",0.671831999192467
"1209",828.44,"clear.sky",0.6705006574513
"1210",828.88,"clear.sky",0.669811804830743
"1211",829.32,"clear.sky",0.668140118847325
"1212",829.76,"clear.sky",0.673065933345405
"1213",830.2,"clear.sky",0.670608485081804
"1214",830.64,"clear.sky",0.677757122147395
"1215",831.08,"clear.sky",0.675905452084574
"1216",831.52,"clear.sky",0.678842126204877
"1217",831.96,"clear.sky",0.677737778074644
"1218",832.4,"clear.sky",0.681244823593001
"1219",832.84,"clear.sky",0.683815632742975
"1220",833.28,"clear.sky",0.683767390025485
"1221",833.72,"clear.sky",0.682337460440015
"1222",834.16,"clear.sky",0.691268361504809
"1223",834.6,"clear.sky",0.693679393817959
"1224",835.04,"clear.sky",0.703547564135374
"1225",835.48,"clear.sky",0.703172267369425
"1226",835.91,"clear.sky",0.705456847841519
"1227",836.35,"clear.sky",0.69993410119957
"1228",836.79,"clear.sky",0.702936809949214
"1229",837.23,"clear.sky",0.704357342071936
"1230",837.67,"clear.sky",0.710679328136188
"1231",838.11,"clear.sky",0.708153930144534
"1232",838.55,"clear.sky",0.707701554186853
"1233",838.99,"clear.sky",0.712834591621712
"1234",839.43,"clear.sky",0.718885820595294
"1235",839.87,"clear.sky",0.723451915270186
"1236",840.3,"clear.sky",0.72445349158916
"1237",840.74,"clear.sky",0.721138200840788
"1238",841.18,"clear.sky",0.716691973677812
"1239",841.62,"clear.sky",0.715240595377359
"1240",842.06,"clear.sky",0.70918136300782
"1241",842.5,"clear.sky",0.708363286181485
"1242",842.94,"clear.sky",0.703352312499342
"1243",843.38,"clear.sky",0.699964754957113
"1244",843.81,"clear.sky",0.697089993689465
"1245",844.25,"clear.sky",0.699364376526016
"1246",844.69,"clear.sky",0.704376430024801
"1247",845.13,"clear.sky",0.715999239879523
"1248",845.57,"clear.sky",0.721630742693817
"1249",846.01,"clear.sky",0.721102423327934
"1250",846.45,"clear.sky",0.721286712583594
"1251",846.88,"clear.sky",0.719130275361685
"1252",847.32,"clear.sky",0.71476594012699
"1253",847.76,"clear.sky",0.712226063334428
"1254",848.2,"clear.sky",0.715175296223738
"1255",848.64,"clear.sky",0.709536323730393
"1256",849.08,"clear.sky",0.700526828157474
"1257",849.51,"clear.sky",0.666006746956671
"1258",849.95,"clear.sky",0.653572086481206
"1259",850.39,"clear.sky",0.66043736967517
"1260",850.83,"clear.sky",0.673429156273754
"1261",851.27,"clear.sky",0.683748649946996
"1262",851.7,"clear.sky",0.688537545083863
